bisa pak asal dewan perwakilan rakyat tekan jokowi kalau jokowi menolak dewan perwakilan rakyat bikin hak angket untuk turunkan jokowi	neutral
 mubalig mana yang pernah dia pimpin mesjid mana yang dia akui jangan mengandalkan rakyat dan umat islam untuk kamu giring otaknya agar suka sama kacungnya dari cukong kalian biarkan rakyat dan umat islam punya rencana nanti di ganti pra	negative
 alhamdulillah tetap bersahaja mudah mudahan tetap fokus kepada prestasi tidak terbuai dengan popularitas entertainer politikus dan antek antek nya stay away from him kalau mau menyumbang silakan dalam bentuk tabungan ikhlas tidak perlu pame	positive
 ya bro sudah dicek oleh dewan masjid indonesia penilaiannya hanya dari khotbah jumat plus daftar mubalignya dan jadi sudah ada tendensi over judgement lebih dahulu dan biasalah rejim zalim 	negative
 kasih tau sama sih ah supaya jangan banyak cocot yang tidak berguna 	negative
pilihan kepala daerah damai wujudkan pesta demokrasi yang aman 	neutral
 menunggu reaksi sih denny siregar setelah cita citanya memenjarakan harus tinggal kenangan dasar dungu 	negative
 	positive
wakil gubernur daerah khusus ibukota jakarta sudah hadir di kantor dasar pengenaan pajak partai keadilan sejahtera dan duduk satu meja dengan ketua majelis syura habib wakil ketua majelis syura presiden partai keadilan sejahtera dan ketua dalam tasyakuran	neutral
rakyat terbelah karena pemilihan presiden wajar dan nas saja terbelah pada pemilihan presiden enggak dan yang penting jangan terpecah jangan konflik jangan merusak nkr dan lebih penting lagi jangan sampai proksi asing asing menjajah ri 	negative
nona aku pulang teriak nona dimana mengintip kamarnya kaget lihat nona lagi gesekan memek ke bantal mama 	negative
 secara ekonomi sudah dijajah cina koruptor kelas kakap juga dari cina eh dilan menyiapkan juta lapangan pekerjaan j	negative
 berita islam rizal ramli pasca gubernur baru daerah khusus ibukota jakarta lebih sejuk dan tenang	neutral
doa hilang marah a minasy syaithanir rajimi allahummaghfirli zanbi azab enggak bisa qalbi wa ajirni minasy syaithanir rajimi dan maksudnya ya allah ampunilah dosaku dan hilangkanlah kepanasan hatiku dan lepaskanlah aku dari syaitan yang terkutuk 	negative
 dicap radikal tentu ada buktinya seperti organisasi masyarakat yang terang terangan mendukung isis atau melabeli umat dan ulama yang berbeda pendapat kafir dan munafik 	negative
di gelas kopi terakhir barulah ia temukan kekasihnya terserak di ampas paling hitam yang pernah diciptakan tuhan dan 	positive
tapi percayalah diantara mereka yang beragama justru para pembajak agama itulah yang paling fasih melafalkan tuhan dan segala kutukan terburuk keluar dari mulut mereka atas nama tuhan 	negative
 samakan saja jual ke banci gih siapa tau laku 	negative
mantan menteri seharusnya jaga wibawa bukannya turunkan berita hoaks yang buat ribut itu asli kalian habis itu yang disalahkan beloon 	negative
bersemangat orang depan aku nih cerita politik kononnya nak tegakkan islam sekali makanan sampai terus dia ambil masuk mulut aku tegur kenapa tak baca bismillah terus dia tukar topik cerita pasal ronaldhinho nak main dengan tim perak liga super 	negative
iklan ahok jahat ahok menciptakan bara api antara rakyat pribumi dengan tionghoa yang dibalut dengan fobia ahok kafir racist 	negative
menteri perekonomian politik hukum dan keamanan heran muncul lagi usulan pilihan kepala daerah dipilih dewan perwakilan rakyat daerah	neutral
pada bertanya kok benci banget sama film ttm jawabannya adipati simple kan adipati itu ganteng sih cuma dia itu aktor yang tidak beretika childish dan kampungan terlalu banyak drama di hidupnya dan his picture always in my explore i enggak tau kenapa 	negative
 memang kampungan dan norak baru tau 	negative
 sih staquf memang yahudi tulen yang benci sama arab 	negative
 bangkai tikus kan maksudnya lis wkwk 	negative
gue suka kalau bangtan kampang kumat ayo lagi ayo lagi 	negative
bejat kamu semua para spoiler infinity war 	negative
sekarang jaman dia bahan bakar minyak naik rakyat susah gara gara jokowi	negative
salut to the master banyak dewan yang tak punya kapasitas hanya menang uang dan koneksi tapi keduanya ini dan memiliki segalanya bisa jadi uangnya sedikit tapi kapasitasnya mantap stp pembicaraannya selalu ada kajian dan	positive
 lagi belajar merayu pak jokowi ingin jadi menteri barangkali	negative
saya tidak gila sinting 	negative
kenali aku lebih dalam maka kamu akan mengerti bahwa seorang bajingan sepertiku masih punya hati dan perasaan 	negative
 ah congor mu zon 	negative
gus ipul diusung partai demokrasi indonesia perjuangan didukung oleh koalisi yang ada gerindra dan partai keadilan sejahtera nya tim ipul tidak ada yang menyerang mbak khofifah dengan ujaran kebencian juga sebaliknya tim khofifah didukung golkar dan nasional demokrat juga tanpa ujaran kebencian ke ipul damai kan ayem kan	negative
anda didungukan dan diperbudak islam bung hnw allah subhanahu wa taala bukan tuhan sosok dungu biadab	negative
 sudah pelupa otak mulai tidak menyambung 	negative
 dan penyakit yang belum sembuh sampai sekarang oleh gerombolan kampret bongkrek adalah penyakit panik dan balas dendam akibat kekalahan pemilihan presiden 	negative
 hari hari makan babi berbentuk wang haram muka pun macam babi perangai lebih babi dari babi dan politikus ronggeng babi 	negative
 goblok kamu itu orang yang berbeda cong 	negative
 ditunggangi kontol jumbo sampai bool tertarik nikmatnya ngentot 	positive
gubernur rasa presiden	negative
saat paul pogba selebrasi gol terdengar tiruan suara monyet 	negative
banyak responden institute of southeast asian studies yang meyakini bahwa orang indonesia keturunan cina masih memiliki loyalitas terhadap republik rakyat cina	negative
pekerja lokal kalau ada masalah selalu cari yang patut disalahkan pekerja asing tempat saya beda ada masalah bicarakan cari solusi 	negative
 memang berani indonesia kan bagian dari republik rakyat cina 	negative
 sudah di nyinyir para bani kampret apa belum 	negative
tetapi pihak massa terus memprovokasi sambil berteriak ganyang partai komunis indonesia 	negative
 sih perek rt rt lagi 	negative
prabowo makin panik prabowo makin membabi buta erang siapa saja elite politik dikatakan goblok dan bermental maling kritik tidak ada konsep kritik tidak terarah 	negative
berita duka telah meninggal dengan tenang bapak liu kiun jie tai persatuan umat islam kiun di rumah sakit vincentius singkawang 	positive
 anjing menggonggong anies jalan terus	negative
 oh iya benar juga dan baru mau aku ejek burik enggak 	negative
harusnya tommy dikenakan pasal berlapis korupsi dan pembunuhan hakim agung pula tetapi dapat diskon besar besaran era susilo bambang yudhoyono 	neutral
di like dulu ngentot nya belakangan xb	positive
 cebong xad tolol tak bertepi 	negative
 a lot of people think that i sama cina japanese korean karena mataku sipit terus kulitku putih langsat ketika in fact keluargaku tidak ada darah cinanya sama sekali bahkan sering banget dibercandai katanya waktu lahir tertukar sama anak orang 	negative
hibahan penawaran program diploma pendidikan lepasan ijazah dpli dan program ijazah sarjana muda pendidikan pendidikan islam ismppi kemasukan september di unisza sukacita dimaklumkan bahwa universitas sultan zainal 	neutral
pemerintah provinsi daerah khusus ibukota bakal bangun pusat jajanan betawi di ibu kota inews budaya penelitian berita	neutral
gue lihat memang sih anies ini ada kurangnya ya tapi gue membandingkan sama ahok tahun lalu yang mudah saja bilang mampus bajingan berengsek tai pemahaman nenek kamu ke orang lain dihadapan publik maupun rapat internal menurut gue sih mending sih anies ya 	negative
 halo ustad siauw nama saya albert saya dulu kristen sekarang sedang mencari saya mengikuti ustad karena saya ingin belajar tentang islam semoga diperbolehkan 	negative
tolong analisa sejarah kejatuhan pekerjaan uthmaniyah kerajaan khalifah islam yang terakhir yang menyebabkan palestina jatuh pada tangan yahudi hingga ke hari ini apa yang mustafa kamal ataturk kuat kuasakan untuk mengubah turki kononnya membawa agenda turki modern dengan sama	negative
 ini adalah salah satu iblis betina yang lagi gentayangan duku calon legislatif gagal nsi penipu ijazah palsu nskg dia telah ber 	negative
 kalau prabowo yang presiden tanpa istri bisa bisa indonesia hancur	negative
temannya role playing game rt partai demokrasi indonesia perjuangan pilihan legislatif amp pemilihan presiden april partai demokrasi indonesia perjuangan mendapat nomor urut sebagai partai politik peserta pemilihan umum amp mencalonkan kembali bapak insinyur joko widodo jokowi sebagai calon presiden republik indonesia 	neutral
 haha kelihatan kalau belum lahir keahlian cebong hanya tukang tipu cebong adalah begitu goblok enggak ketulungan plonga plongo mengakibatkan optimisme berlebihan plonga plongo dunning	negative
 bagaimana dengan sampah bu 	negative
anak daerah khusus ibukota jakarta banget lah ya tahun saya berfoto bersama wakil gubernur daerah khusus ibukota jakarta	neutral
dengan terpilihnya presiden muslim di singapura semakin menegaskan singapura negara sangat kafir 	negative
didik mukrianto soal pilihan kepala daerah tak langsung demokrat jadikan peraturan pemerintah pengganti undang undang era susilo bambang yudhoyono sebagai acuan	neutral
 terus yang kedua aku ada job freelance mengajar privat sesuai passion gaji bisa lebih dari kerja sama orang asing tadi dan kerjanya cuma jam siang palingan sampai jam malam thats way kenapaaa sering menolak dulu daftar itu pas sepi j	negative
gus ipul ingin jadikan madura pusat ekonomi syariat jawa timur	neutral
 anjing memang jokowi mengakui jika jadi presiden segala urusan daerah khusus ibukota lebih mudah diatasi	negative
 terima kasih atas informasinya agar saya lebih jelas mohon mas jean ivan berkenan kirimkan akun banci dimaksud ke direct message saya maklum saya gadget er gagap terima kasih 	neutral
 yang yudas juga sih dan tapi kebanyakan protestan sih yang bilang saudara kandung kalau misal katolik ya bilangnya sepupu 	negative
cinta itu buta buta itu gelap gelap itu hitam hitam itu monyet monyet itu yang baca twit ini 	negative
alhamdulillah pagi ini salat subuh bersama di masjid raya lima kaum merupakan salah satu masjid tertua di indonesia sekaligus cagar budaya yang terletak di nagari lima kaum kecamatan lima kaum kabupaten tanah datar sumatra barat di lima 	negative
udik sambil takjub begitu dan ngileeee canggih iya mobil sekarang berasa naik kit reader knight rider starring david hasselhoff bisa marah dan mengerem sendiri 	positive
 he kontol jangan sok pemes kamu di rupiah muka kayak memek orang tua kamu kayak monyet agama kamu saja agama kontol 	negative
 diam kamu tai anaconda 	negative
 hai avia maaf baru lihat mentionnya maaf udik banget gue lama tidak buka twitter begini wkwk apakabsss kamu 	negative
 ha kamu manusia homo sudah ku duga 	negative
karena menolak penerapan pasal penodaan agama saya lebih memilih membungkam mulut yang memfiktifkan kitab suci dengan duel argumen 	negative
 	positive
 bermusuhan aku sak modar kamu rasakan sampai ternyata cocotmu kehilangan konco bajingan koyo koe aku ra rugi 	negative
jawa timur anti hoaks pilihan kepala daerah damai deklarasi anti hoaks warga kemlaten 	neutral
 bisu 	negative
 sesungguhnya salat yang paling berat dilaksanakan oleh orang orang munafik adalah salat isya dan salat subuh hari bukhari 	negative
 rezim anti islam tumbangkan 	negative
gubernur jaman now harus cerdas kami ganjar yasin	neutral
 praktiknya partai keadilan sejahtera mendukung calon legislatif dan kada kristen pun dibuat untuk membenarkan praktik itu ini marak di era 	negative
kok yang dukung periode orangnya pada tidak jelas ya balikan ke solo yang diganti	negative
tidak memulai memberikan salam kepada ah lu kitab sebab rasulullah sallallahu alaihi wasallam wa salam bersabda janganlah kalian terlebih dahulu memberi salam kepada orang orang yahudi dan nasrani hari muslim	negative
 apa pak hambalang nya pak gara gara pak susilo bambang yudhoyono kurang tegas anak buah anda masuk bui jokowi lebih tegas pak	negative
akibat duk hadiri jamuan hari raya nih terpaksa lah main elliptical machine untuk kekal fit dan bakar kalori sebagaimana nasihat trainer kena kuat dan sehat untuk lawan rejim zalim ph 	positive
 apa diretweet sompret 	negative
nama saja islami tapi kelakuan aduh dan goblok pula tampang kamu menyesakkan juga oi 	negative
oke kita tunggu bang jafar nya insya allah mau jadi saksi dan warga nu siap mengawal	positive
lengkap di kubu anies sandi semua ada mulai dari tukang cabul	negative
 selain rocky gerung gerung bambang isuzu cewek many magic kom yang selama ini buat isu di dunia maya semuanya antek mantan 	negative
 survei dimana haha respondennya cebong kodok kampret x ya 	negative
 	positive
mana bisa percaya lagi sedangkan induknya penista sampai sekarang belum ditahan tetapi malah dibela 	negative
 junros qqqq dewa banget anjir editnya anti noob noob klub 	negative
kalau ada masjid yang lebih tua dari candi candi milik kerajaan hindu buddha di nusantara ini baru kalian boleh usir cina kalau tidak kalian cuma pendatang 	negative
 sih bejat cabul yang kriminal mengoceh kriminalisasi ulama dasar munafik 	negative
 kalau mengaku negara demokrasi ya bubarkan komisi pemberantasan korupsi 	negative
 teman gue ada yang errr gue tidak tau dia psiko apa tidak tetapi dia pernah ada laba lewat terus diinjak terus di makan dan nih sarap sih itu namanya 	negative
 teman makan teman ketika dia sudah janji akan memberi menyontek untuk ujian tetapi pas giliran ujian dia malah budek 	negative
 model sertifikasi tanah ala rejim jokowi ini tidak ada semeter persegi pun tanah yang diambil dari tangan tuan tuan tanah dan didistrusikan kepada petani tak bertanah berdasar prinsip yang berkeadilan keadilan tanah 	negative
dia itu agama nya apa sih 	negative
nurul arifin tak goyah hadapi survei bandung cantik bandung harmonis bandung memilih nuruli calon wali kota bandung 	neutral
 kalau dilihat secara mungkin sudah takut sama biayanya om air asia lokasi di laut saja habis biaya lebih belum ini di danau tapi semua tergantung pemerintah kalau kerja sama dulu sama rescue asing buat o	negative
rasanya itu sih tiang listrik kampret li junhui mau gue tabrak pakai bajaj yang sudah dipasangkan bom dasar cungkring tidak tau diri 	negative
 apa kalian aku me as kunti 	negative
coba sebutkan yang mana hoaks yang dimaksud ya 	negative
 yang sudah di lakukan jual negara goblok jika mampu bangun bukan dengan kaki orang lain tapi kaki sendiri memang kamu yang mau bayar hutang utang bosmu eeeh bego berapa kekayaanmu 	negative
 taplak gunung 	neutral
 apa sih kamu tertawa mulu bangsat 	negative
 hoooy ayo balas jangan bisu saja kamu apa tidak malu di sebut kaum iblis hhhhh gelar ahli provokator lebih pantas buatmu	negative
 jangan gaduh lah kami yang kamu panggil cebong sudah tidak butuh manusia munafik 	negative
 itu kampret banget lah tidak kuat beli telur jadi tebar hoaks kampret kuat ya koruptor sama selangkangan iya kan coba kamu lihat pakai mata sama otak kamu gubernuran yang koruptor cewek ada berapa pret kampret telur kampret murah ceria	negative
 begitu mulia bapak pengangguran akhirnya berkurang pak bapak begitu perhatian banget pak sama rakyat rakyat cina nyalon pemilihan presiden saja di sana pak pasti terpilih pak 	negative
 sebenarnya bosan tubir rupiah tapi lihat mereka goblok jadi seru 	negative
dulu sukar memahami bagaimana rakyat palestina boleh biar yahudi menjajah dan rakyat turki biar khilafah dijatuhkan sekarang tidak lagi 	negative
 cukup sekali ditipu pemilihan presiden buzzer cebong memang enggak dosa kalau menipu 	negative
berengsek jam setengah yang memuaskan tai lah keren banget nih film 	negative
kamu manusia perlente gayamu meleteh kayak jambu mente dan kau manusia berdasi omonganmu bau terasi kelakuanmu tersisi dan kau manusia sombong suka menggonggong diantara bokong bokong dan kau manusia biadab ntk punya adab kau manusia bejat ntk pernah	negative
 najis not wkwk 	negative
 pasti bisa mencalonkan kan karena rejim ini suka menabrak aturan hukum 	negative
gue berharap banget kemarin dia mati dan yang lain berharap setya novanto mati pas sakit kemarin siapa lagi setya novanto 	negative
 prabowo itu anaknya pemberontak 	negative
engkau raupkan air mata yang bisu karena bintang jatuh 	positive
apa itu komunis secara sederhana memaksakan kehendak banyak aturan contoh memaksa pakai e uang komunis banget rezim komunis	negative
 ya gih saja makan itu hindu nusantara agama kita ini rahmatan lil alamin bukan agama bumi tapi agama langit tapi kalau islam nusantara mau sama dengan mereka ya monggo supaya lebih sesat sekalian 	negative
 sama gue dulu katolik tetapi berasa sama negeri jumlah katolik kristen buddha hindu dan islam hampir merata haha 	negative
 fitnah fitnah tapi disukai juga dasar onta 	negative
pertumbuhan ekonomi asia pasifik turun poin dari prediksi awal	positive
 aku ra usah tak menutupi sudah budek o mbak wkwk 	negative
 yang dongok kaum kafir haha 	negative
 kalau ingin membuat perbandingan yang selevel misal nu melawan partai komunis indonesia begitu juga muhammadiyah atau organisasi masyarakat yang lain kalau partai bandingkan lagi dengan partai partai demokrasi indonesia perjuangan dengan partai keadilan sejahtera demokrat dan lain lain 	negative
 dajjal cabul sudah jadi tenaga kerja indonesia dia 	negative
luggage semua harga yahudi 	negative
 kayak punya titit saja kamu 	negative
prabowo dalang kerusuhan mei mustahil jadi presiden paparannya lengkap 	positive
 bego kamu ya kampret itu baru potensi belum rugi sana cebokan dulu mata kamu dengan kecing onta 	negative
 saya sepakat dengan anda dulu soekarno menekankan itu seandainya dulu para pelajar mahasiswa yang dikirim untuk belajar di ln tidak dicap komunis oleh orde baru mungkin negara kita digdaya sebab bapak bangsa sudah merumuskan	negative
 pak prabowo kalau bisa juga maju jadi motor pendorong saja 	positive
 semalam menonton kafir mbah keren jadi wali 	negative
 congor kamu ya tolong 	negative
 rebut saham yang ada pemegang sahamnya sekarang ditabok pakai duit hasil berutang dasar bani kadal mau saja kalian dikadali tidak 	negative
wkwk mak untuk banci kurang kurangi ena sell mbue kamu man ikan kamu anak perikanan pe sel 	negative
 dia nyinyir biar di ajak gabung sama presiden kali 	negative
 wahai saudaraku ketahuilah bahwa jokowi adalah tetap saudara kita yang patut kita tinggalkan adalah para partai politik pendukung penista agama yang mendukung penista agama penduduk zionis israel kaum munafik liberal komunis di	negative
 cebong dengan standar kedunguannya tidak diragukan lagi sudah diakui dan terbukti kok malah bilang orang bego aduh 	negative
 anak anak muda kreatif indonesia menyambut gerakan ini dengan kegiatan ekspedisi kapsul waktu yang baru dibuka tahun mendatang	positive
 orang tolol balaskan base tetapi akun nya di kunci 	negative
 jangankan di sekolah katolik mbak di muda mudi katolik gereja juga belum tentu dapat aku pun tau sejak kuliah di yoyakarta itu pun gara gara beririsan sama anak anak gerakan 	negative
hem menyampah pula tengok live facebook apaan khair din itu tak pusing pasal manifesto ph tak ada pentingkan agama golongan dap itu cina kristiani he memang lah sudah namanya dap bukan pas eh geram pula aku lepas itu dok kata motif terbesar nak jadikan sel	negative
 bubarkan acara partai komunis indonesia 	negative
ahok itu sudah sah sebagai sang napi penista agama tidak usah lagi kisahnya sebagai pembenaran	negative
berikut biografi calon ketua dema universitas islam negeri syarif hidayatullah jakarta no urut 	neutral
 selamat kampungan dimana selamat dekat unahe junjunganmu ya e kucluk cebong cepek lu 	negative
 captain saya tai dari salty menjawab 	negative
belgia england aku termenung dalam jamban tadi sebelum game nih 	negative
 tebal banget bentuk memek ya tante 	positive
hari ini off day aku tidur bangun tidur sahaja haha bajingan bukan 	negative
 terima kasih wahai saudaraku umat muslim semua jangan lelah berjuang dan jangan hiraukan munafik dan buzzer penebar fitnah 	negative
 organisasi masyarakat penghancur negara kesatuan republik indonesia wajib di bubarkan ingat partai komunis indonesia 	negative
dukungan pilihan kepala daerah damai dari siswa siswi man medan dan anti berita hoaks	neutral
insya allah penguasa jahat yang jadi jongos budak cina kafir komunis yang bernafsu untuk jajah rampok indonesia dihancurkan allah subhanahu wa taala segera 	negative
 tidak prinsip gue kalau tidak dari mulut dia langsung dia bilang gue suka sama kamu nya mau sampai mampus dia jungkir balik bilang gue cantik kayak kangen kayak dia sayang gue kayak bodoh amat wkwk mental di gue 	negative
 yang penting jangan orang cina di indonesia 	negative
ada di okoh masyarakat yang menyatakan memilih presiden harus berpegang pada alquran hadiah lantas yang kristen dan hindu buddha apa 	negative
 inspeksi mendadak priok diperingatkan time marah copot semua menteri di kementerian perekonomian mar besok jangan k pasar ya harga semua naik bisa pecat 	negative
 alah kontol 	negative
 kayaknya berondong ini ya kontol gay coli bahan coli 	negative
 ih menina mt bom 	negative
 faktanya bukan saja js yang kristen namun juga koh lieus tokoh tionghoa	negative
reog ponorogo universitas brawijaya nya memang keren habis top banget 	positive
itu dia bunuh saja yang di depan mata dia mafia koruptor nya penista agama pula panggilan popular nya babi ahok	negative
jika ada padanannya seperti ilyas untuk eliyahu etc maka apa nama nabi hud dalam tradisi ibrani yahudi 	negative
 daripada ikut pilihan kepala daerah yang sudah pasti tidak menang mending voting nama bapak di polling saya saja pak kali saja benaran jadi pelatih timnas 	negative
nek berbicara bablas bangkai otaknya tidak dipakai goblok mampus kamu dan lain lain ayo bu kalem buu 	negative
 keluargaku yang katolik saja paham dia tidak paham kan lucu kak 	negative
ada berita bom di barel bikin shock terus tadi maunya pulang saja ke rumah tidak mau tidur di indekos 	negative
diriku yang belum atau dianya yang tidak peka apes inner left right join otakku tidak sampai cenut cenut ibaratkan bom waktu yang sebentar lagi akan meledak tolong tolong aku sudah tidak kuat aku sukanya mengodei tidak mau dikode prepared statement param print rumah sakit dan 	negative
 puri tri agung adalah tempat ibadah sembah bagi penganut agama buddha kong fu tse dan laotze 	negative
siyaaaaap dan rt tolong jangan kait kaitkan kasus imbal jasa penjaminan dengan anies sandi apapun yang boleh dikait kaitkan cuma yang berhubungan dengan ahok jokowi saja 	negative
jangan sampai banyak yang mangkrak kayak pak susilo bambang yudhoyono 	negative
solo a star wars cerita belum tayang di kota yang wali kotanya korupsi ini dan bioskop baru masih tahun depan dan jancuk xac xac xac xac 	neutral
gubernur jawa timur targetkan jembatan widang selesai h lebaran	neutral
 lebih baik jokowi yang mundur 	positive
lalu siapa lagi menurut anda yang mungkin berdasarkan pt itu 	negative
 satu lagi buat sekolah yang di bakar sama kader nya prabowo harus tanggung jawab	negative
 jilbab tidak wajib mas yang wajib itu menutup aurat jilbab tidak masuk rukun iman dan rukun islam kayaknya anda deh yang terlalu menuhankan jilbab hidup kok cuma seputaran sepotong kain kalau cuma jilbab 	negative
 mana berani dia mengakui putra melayu tapi takut beraninya kiraan mau dibantu sama yang lain xbf hajar saja itu mulut bau congor sih ardi goblok 	negative
pilihan kepala daerah jawa timur nanti kalau nomer menang kami dapat mercedes dan jika nomer menang kami dapat bmw sudah sama sama berkualitas 	neutral
 melancarkan bahasa inggris saja deh ai aku sudah pernah belajar bahasa asing yang selain inggris tidak ada yang tercantol sekarang wkwk soalnya jarang dipakai kan ya 	negative
 my ahjussi ini gelap bin suram durasinya agak panjang tapi gue suka banget drama model begini dan nlee ji eun juga mantap 	negative
para bajingan yang telah melukai lady harus menerima ganjaran seratus kali lipat sanji 	negative
 hanya di rezim ini weeaboo dipersekusi bong bong 	negative
 yang anda sebutkan itu jaman kapan mas saat penjajahan sekarang kita sudah merdeka kalau tidak kerja sama dengan asing kita mau jadi apa korea utara anda bermain twitter saja pakai produk asing jangan tanggung kalau anti asing 	negative
tapi sih xbb pas diperhatikan warna badannya kontras sekali sama warna mukanya muka putih badan coklat nih was like kamu kata mata gue picek apa tidak bisa bedakan yang pakai krim pemutih dan yang tidak pak	negative
 alah bacot mulut lelaki terkadang selalu begitu 	negative
 bapak presiden yang terhormat sudah hampir setahun kita korban pemutusan hubungan kerja freeport belum ada kejelasan kami butuh perhatian dari bapak korban pemutusan hubungan kerja sepihak freeport 	negative
 bapak jangan diam saja kok di menggebuk di dewan perwakilan rakyat	negative
tadinya ada perjanjian kalau kami terbukti tidak menyimpan barang barang kenangan kami bakal dilepaskan dengan selamat tapi kalau kami terbukti salah bisa dihukum kayak orang orang yahudi di film the boy in stripped piyama 	negative
balikan sama kamu idih najis tujuh keturunan sudah 	negative
tahun ini masyarakat adat badui menyerahkan hasil panennya kepada pejabat sementara bupati lebak ino si rawita dan gubernur banten wahidin halim dw	neutral
 anti asing 	negative
i hasil emak emak kalian jual pukinya bagi keaslian yang berpihak kepada partai komunis indonesia dan sih ahok anak cina anjing kafir ini serta negara kesatuan republik indonesia bukan didapat	negative
hutang nya saja di bangga in bukti rezim ini sudah gagal 	negative
 yang di tanda tangan freeport itu kakak kita tidak bisa memaksa izin usaha pertambangan khusus pada freeport bisa dibawa ke arbitrase international dan bakal kalah kita bisa menunggu kakak nya habis atau menegosiasikan izin usaha pertambangan khusus saat ini rezim ini pilih yang kedua yang ini mengerti sama	negative
ini kenapa ya sama sama sama kacrut jaringannya taekkkkkk 	negative
 aku sih kata teman waktu awal lihat jutek sinis judes dingin pas awal doang pas sudah dekat banget dia malah bilang gue gila stres sarap ya memang sih kadang wkwk v jujur banget gue eh astaga dan tapi ada kok yang dekati haha 	negative
 bolot anak alay max ini adalah biduan kebo parah menyebalkan suka bikin mesum bau pedean dan tapi dia penyemangat 	negative
ini namanya memancing konflik horizontal kalau polisi membiarkan bagian dari itu sudah waktunya lengserkan jokowi sebelum indonesia hancur	negative
 gaya beruk preman kampung begini kalau mantan supir tembak metromini masuk dewan perwakilan rakyat kampungan berdebat malah mengajak berantam di 	negative
nabi dan para sahabat telah meninggalkan kesenangan dunia ke ranah agama tetapi sebagian umat akhir zaman meninggalkan agama hanya ke ranah kesenangan dunia yang hanya sekejap alangkah ruginya 	negative
dari kemarin ingin bertanya tapi enggak enak apa yang sudah dilakukan anies dan sandi selama bulan berkuasa di daerah khusus ibukota nyaris tak terdengar 	neutral
rezim laknat sih jokowi kodok 	negative
jadi karena aku ini biasa menonton yamaken perankan cowok keren ala ala ikemen begitu jadi penasaran bisa enggak ya dia perankan dokter yang kena savant sindrom semacam autis iya autis tetapi bisa jadi dokter 	negative
dialah allah yang menetapkan tempat orbitnya agar kamu mengetahui bilangan tahun dan perhitungan waktu qs	positive
 setelah sibuk jilati bokong jokowi mengambilkan dapat ilham seperti subhanallah 	positive
sih janda kembali menyebar hoaks dengan gagahnya tapi culunnya tetap muncul melebihi gaya gagahnya kesimpulannya janda culun 	negative
tumbangkan jokowi radikal lengserkan jokowi	negative
enak ya kalau punya pemimpin dihargai di mata dunia 	negative
sah survei terbaru mayoritas warga tak ingin jokowi jadi presiden lagi padahal sudah duit di jalanan sembako naik chopper di tapi tetap 	negative
wagirin arman apresiasi usulan pilihan kepala daerah kembali dipilih dewan perwakilan rakyat daerah	neutral
export saja dul buat sebarkan ahok ke hongkong sapa tau ahok jadi gubernur hongkong haha 	negative
perkuat arsip digital budaya indonesia menteri perekonomian perhimpunan mahasiswa katolik kunjungi indopos	neutral
ekonomi merosot utang bengkak badan usaha milik negara mau dijual pak jokowi mundur saja chirpstory lewat 	neutral
acara yang mendungukan membiadabkan bangsa mengaji budaya dari muhammad arab buta huruf mengakui nabi ganti budaya baca	negative
 babi tak ajak 	negative
budaya sunda bikin mahasiswa asing jatuh cinta inilah koran tradisi seni adat budaya	positive
allah subhanahu wa taala memang bukan tuhan berwasiat bukti dungu biadab	negative
 nete nya air silikon 	negative
retweeted ubaid sdq takabur bisa lahir dari siapa saja penguasa rakyat ulama maupun cendikia bahkan iblis makhluk yang alim amp telah beribadah tahun dilaknat karena hasud takaburnya 	negative
 kontol 	negative
hati hati pakai foto aung suu kyin dan pejabat indonesia nanti dilaporkan lagi ke polisi partai parno 	negative
perkenalan pertama sebagai wiro sableng dengan jurus kunyuk melempar buah 	positive
pada juli komisi nasional hak asasi manusia merilis laporan soal pembunuhan terhadap orang dan korban luka berat dan cacat di wamena selama penyisiran oleh tentara nasional indonesia kepolisian republik indonesia pada april dan pak harto juga dan dan letakkan sedikit hati pada logika	negative
 liberal dan komunis selalu kata komunisme yang sebenarnya masih tak diamalkan lagi dan pernah dengar fasis dan sosialis nasional selalu komplain kata ideologi mereka pegang yang sebenarnya masih tak diamalkan 	negative
 anak setan 	negative
 sini mami aku yang jilati memek nya 	negative
ppp jangan buru buru tolak wacana pilihan kepala daerah lewat dewan perwakilan rakyat daerah ppp meminta wacana dikembalikannya 	neutral
 ya tuhan panjang banget ceritanya intinya agensinya berengsek memang 	negative
partai komunis indonesia harus di adakan lagi karena prabowo mencalonkan presiden yang tidak pilih prabowo di bilang partai komunis indonesia terus kalau gue pilih pak jokowi kamu bilang apa emx gue pikirkan 	negative
yakin tuan guru bajang zainul majdi mampu 	negative
idiot banget sudah sih bang luki 	negative
 kalau penambang asing yang merampok sda indonesia seperti freeport legal ya	negative
 membantu rohingya kata prabowo cuma pencitraan kalau cuma berbicara tok kayak prabowo disebut apa ya 	negative
ini kenapa gerombolan pembela partai komunis indonesia keluar semua ternyata mereka satu kolam dengan para pendukung penista aduh	negative
deklarasi anti hoaks polisi resor pematangsiantar dalam mendukung pilihan kepala daerah serentak tahun 	neutral
banyak remaja pemuda kristen jatuh dalam pergaulan bebas jangan terpengaruh dunia jauhilah dosa percabulan dan perzinaan yang semakin marak dimana mana hiduplah dalam roh dan bukan dalam daging 	negative
